ChannelName,ProductId,DateSold,SPV
AutoPedigree,7,2018-01-12 06:31:06.000,1285.7500
AutoPedigree,7,2018-01-12 06:57:57.000,980.9000
AutoPedigree,7,2018-01-12 07:04:11.000,792.1000
AutoPedigree,7,2018-01-12 07:58:27.000,1367.4600
WKIA,9,2018-01-12 08:53:36.000,1005.5700
AutoPedigree,7,2018-01-12 08:53:54.000,1445.7800
BOWER,18,2018-01-12 08:58:07.000,874.1900
AutoPedigree,7,2018-01-12 09:38:56.000,684.6700
AutoPedigree,7,2018-01-12 09:46:18.000,665.1200
Constellation Financial Services (Pty) Ltd,17,2018-01-12 10:25:11.000,854.0700
AutoPedigree,7,2018-01-12 10:25:52.000,1542.2100
AutoPedigree,7,2018-01-12 10:32:38.000,1452.1900
Constellation Financial Services (Pty) Ltd,18,2018-01-12 10:35:23.000,613.9200
AutoPedigree,7,2018-01-12 10:51:21.000,963.3300
AutoPedigree,16,2018-01-12 11:14:41.000,623.1900
AutoPedigree,7,2018-01-12 11:54:38.000,703.2500
AutoPedigree,7,2018-01-12 12:45:55.000,898.8100
AutoPedigree,7,2018-01-12 12:54:37.000,1399.7500
AutoPedigree,7,2018-01-12 13:05:12.000,534.8300
Iemas,6,2018-01-12 13:23:17.000,3712.3800
AutoPedigree,7,2018-01-12 13:31:53.000,834.1900
AutoPedigree,7,2018-01-12 13:34:27.000,1198.9100
AutoPedigree,6,2018-01-12 13:58:00.000,1221.7800
AutoPedigree,7,2018-01-12 14:10:28.000,1143.0500
AutoPedigree,7,2018-01-12 14:10:33.000,707.6700
AutoPedigree,7,2018-01-12 14:10:55.000,753.0900
AutoPedigree,7,2018-01-12 14:19:02.000,1215.3000
AutoPedigree,7,2018-01-12 14:33:07.000,1171.2500
AutoPedigree,7,2018-01-12 14:45:10.000,630.2700
AutoPedigree,7,2018-01-12 15:02:21.000,1282.6100
AutoPedigree,16,2018-01-13 06:18:22.000,729.5300
AutoPedigree,58,2018-01-13 06:36:03.000,2550.4900
AutoPedigree,16,2018-01-13 07:12:58.000,467.5200
AutoPedigree,7,2018-01-13 07:35:09.000,2297.1400
AutoPedigree,7,2018-01-13 07:41:48.000,1900.9400
AutoPedigree,7,2018-01-13 08:22:53.000,1278.9400
AutoPedigree,7,2018-01-13 09:07:09.000,1616.5100
